NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT,Group,Group_Reason,change_count,change_status
FX_LT_621d,REAL,2#二次TD-Ⅱ(供精选)搅拌槽液位,probable,2#二次TD-Ⅱ（供精选）槽液位同样监测精选系统供药的连续性，防止断药导致的精矿硅含量超标。,暂无采样记录,%MW142,,,,,,,,,,,,,,,,,,,,,0x0000f06b,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统（供精选）,275401,Active
FX_TT_621d1,REAL,2#二次TD-Ⅱ(供精选)搅拌槽温度1,probable,药剂温度过低会削弱脂肪酸的捕收性能，该温度值是衡量精选段化学反应条件是否达标的关键参数。,暂无采样记录,%MW144,,,,,,,,,,,,,,,,,,,,,0x0000f06c,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统（供精选）,1207455,Active
FX_TT_621d2,REAL,2#二次TD-Ⅱ(供精选)搅拌槽温度2,probable,2#槽的第二个温度点进一步确保精选药剂系统不存在热力学死区，保障整体浮选选择性。,暂无采样记录,%MW146,,,,,,,,,,,,,,,,,,,,,0x0000f06d,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统（供精选）,1210451,Active
FX_FT_622e,REAL,输送二次TD-Ⅱ螺杆泵2401出口管道流量,probable,精选TD-Ⅱ螺杆泵2401出口流量是精选段的核心加药量参数，对精选作业中连生体及极细石英的脱除起决定性作用。,暂无采样记录,%MW148,,,,,,,,,,,,,,,,,,,,,0x0000f06e,,,,,,FX2_IODev,A,螺杆泵2401属于1#线专用泵（一用一备模式），为新1#供药,827768,Active
FX_FT_622f,REAL,输送二次TD-Ⅱ螺杆泵2402出口管道流量,probable,精选加药量2402泵流量用于精密调节精选浮选泡沫量，与精选最终的降硅目标强相关。,暂无采样记录,%MW150,,,,,,,,,,,,,,,,,,,,,0x0000f06f,,,,,,FX2_IODev,A,螺杆泵2402属于1#线专用泵（一用一备模式），为新1#供药,1091298,Active
FX_FT_622g,REAL,输送二次TD-Ⅱ螺杆泵2403出口管道流量,probable,螺杆泵2403出口的捕收剂流量作为精选段加药的实测值，是计算捕收剂单耗及建立因果模型的必用变量。,暂无采样记录,%MW152,,,,,,,,,,,,,,,,,,,,,0x0000f070,,,,,,FX2_IODev,B,螺杆泵2403属于2#线专用泵（一用一备模式），为新2#供药,786532,Active
FX_FT_622h,REAL,输送二次TD-Ⅱ螺杆泵2404出口管道流量,probable,2404泵的精选TD-Ⅱ流量用于控制精选作业中药剂的微调，加量过大或过小均会显著破坏产品质量。,暂无采样记录,%MW154,,,,,,,,,,,,,,,,,,,,,0x0000f071,,,,,,FX2_IODev,B,螺杆泵2404属于2#线专用泵（一用一备模式），为新2#供药,1118835,Active
FX_TT_2101,REAL,二系列1#-3高效搅拌槽温度,probable,高效搅拌槽（调浆作业）温度直接反映蒸汽加温的最终效果，矿浆达到30-40℃是反浮选成功进行的最核心物理前置条件。,暂无采样记录,%MW156,,,,,,,,,,,,,,,,,,,,,0x0000f072,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,1202454,Active
FX_TT_2102,REAL,二系列2#-3高效搅拌槽温度,probable,调浆槽温度的高低不仅改变矿浆黏度，还影响大分子淀粉与高浓度矿浆的吸附动力学，对品位影响极大。,暂无采样记录,%MW158,,,,,,,,,,,,,,,,,,,,,0x0000f073,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,1210593,Active
FX_TT_2103,REAL,二系列1#-4高效搅拌槽温度,probable,各级高效搅拌槽温度共同描述了矿浆在调浆阶段的升温曲线，关系到后续所有药剂体系的活性激发。,暂无采样记录,%MW160,,,,,,,,,,,,,,,,,,,,,0x0000f074,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,985550,Active
FX_TT_2104,REAL,二系列2#-4高效搅拌槽温度,probable,由于矿浆升温存在比热容惯性，实时监测调浆槽温度是防范冷矿浆进入浮选机导致品位滑坡的最有效手段。,暂无采样记录,%MW162,,,,,,,,,,,,,,,,,,,,,0x0000f075,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,1189507,Active
FX_TT_2105,REAL,二系列3#-3高效搅拌槽温度,probable,二系列3#-3高效搅拌槽的温度监测，确保在强碱性环境下石灰能充分活化石英所需的热力学能量供给。,暂无采样记录,%MW164,,,,,,,,,,,,,,,,,,,,,0x0000f076,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,1224155,Active
FX_TT_2106,REAL,二系列3#-4高效搅拌槽温度,probable,3#-4搅拌槽温度保障了调浆最终阶段的热力学状态，防止过高(>45℃)导致泡沫脆弱或过低(<30℃)导致药剂失效。,暂无采样记录,%MW166,,,,,,,,,,,,,,,,,,,,,0x0000f077,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,1188676,Active
FX_AT_2101,REAL,二系列3#-3高效搅拌槽给矿管PH值,probable,高效搅拌槽给矿管pH值是监测NaOH调碱效果的直接前馈信号，pH必须严格控制在11.0~11.5区间，直接决定钙离子的存在形态。,暂无采样记录,%MW168,,,,,,,,,,,,,,,,,,,,,0x0000f078,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,1,LowChange
FX_AT_2102,REAL,二系列3#-3高效搅拌槽PH值,probable,搅拌槽内部pH值体现了矿浆中药剂混合后的真实酸碱度，过高会生成Ca(OH)2沉淀失去活化能力，过低则石英表面带电异常，极其关键。,暂无采样记录,%MW170,,,,,,,,,,,,,,,,,,,,,0x0000f079,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,193478,Active
FX_AT_2103,REAL,二系列3#-4高效搅拌槽给矿管PH值,probable,3#-4搅拌槽给矿管pH值用于监控调浆过程pH的动态缓冲反应，是维持后续整个浮选回路强碱性微观环境的基础数据。,暂无采样记录,%MW172,,,,,,,,,,,,,,,,,,,,,0x0000f07a,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,119365,Active
FX_AT_2104,REAL,二系列3#-4高效搅拌槽PH值,probable,pH值是浮选工艺中最重要的物理化学条件之一，决定了游离钙离子的活化能力及药剂的吸附效果，与精矿品位直接强相关。,暂无采样记录,%MW174,,,,,,,,,,,,,,,,,,,,,0x0000f07b,,,,,,FX2_IODev,B,包含'二系列'前缀，属于新2#专线高效调浆系统,326159,Active
FX_HV_632_AI,REAL,二次TD-Ⅱ搅拌槽加入热水主管道电动调节球阀HV-632阀位反馈信号,probable,TD-II是核心捕收剂，加入热水管道阀位反馈信号反映了药剂配制过程中的温度和浓度控制情况，直接影响捕收剂的活性与选择性。,暂无采样记录,%MW176,,,,,,,,,,,,,,,,,,,,,0x0000f07c,,,,,,FX2_IODev,C,二次TD-Ⅱ搅拌槽热水主管道为全厂公用系统，无系列标识,917542,Active
FX_HV_632_AO,REAL,二次TD-Ⅱ搅拌槽加入热水主管道电动调节球阀HV-632阀位给定信号,probable,该变量是二次TD-II捕收剂搅拌槽加热水阀位的给定控制信号，与反馈信号相对应，代表了自动控制系统的调控指令，影响药剂活性。,暂无采样记录,%MW178,,,,,,,,,,,,,,,,,,,,,0x0000f07d,,,,,,FX2_IODev,C,二次TD-Ⅱ搅拌槽热水主管道为全厂公用系统，无系列标识,0,Dead
FX_TV_621a_AI,REAL,1#二次TD-Ⅱ(供粗选)搅拌槽加蒸汽电动调节蝶阀TV-621a阀位反馈信号,probable,加蒸汽电动调节阀的反馈信号直接反映了入浮矿浆加温系统的工作状态，矿浆温度严格制约着脂肪酸类捕收剂的溶解度和选择性。,暂无采样记录,%MW180,,,,,,,,,,,,,,,,,,,,,0x0000f07e,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,975716,Active
FX_TV_621b_AI,REAL,2#二次TD-Ⅱ(供粗选)搅拌槽加蒸汽电动调节蝶阀TV-621b阀位反馈信号,probable,同为粗选前段药剂搅拌槽的加蒸汽阀位反馈信号，反映矿浆加温热力学状态，属于核心工艺参数。,暂无采样记录,%MW182,,,,,,,,,,,,,,,,,,,,,0x0000f07f,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,958657,Active
FX_TV_621c_AI,REAL,1#二次TD-Ⅱ(供精选)搅拌槽加蒸汽电动调节蝶阀TV-621c阀位反馈信号,probable,精选作业搅拌槽的加蒸汽阀位反馈，温度同样影响精选回路中细粒级石英的脱除与泡沫稳定性，对最终品位有重要影响。,暂无采样记录,%MW184,,,,,,,,,,,,,,,,,,,,,0x0000f080,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,914654,Active
FX_TV_621d_AI,REAL,2#二次TD-Ⅱ(供精选)搅拌槽加蒸汽电动调节蝶阀TV-621d阀位反馈信号,probable,2#精选搅拌槽加蒸汽反馈信号，反映加温状态，决定药剂在精选段的活性，是关键连续变量。,暂无采样记录,%MW186,,,,,,,,,,,,,,,,,,,,,0x0000f081,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,814121,Active
FX_HV_631_AI,REAL,热水桶加蒸汽电动调节蝶阀HV-631阀位反馈信号,probable,热水桶加蒸汽阀位反馈信号影响工艺热水的温度，进而影响药剂溶解和矿浆整体热工状态。,暂无采样记录,%MW188,,,,,,,,,,,,,,,,,,,,,0x0000f082,,,,,,FX2_IODev,C,热水桶阀门为全厂公用设施，属于药剂原液制备系统,950174,Active
FX_HV_621a_AI,REAL,1#二次TD-Ⅱ(供粗选)搅拌槽加冷水电动调节蝶阀HV-621a阀位反馈信号,probable,加冷水阀位反馈信号用于调节粗选搅拌槽的温度和浓度平衡，是矿浆温度控制回路的关键一环。,暂无采样记录,%MW190,,,,,,,,,,,,,,,,,,,,,0x0000f083,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,764755,Active
FX_HV_621b_AI,REAL,2#二次TD-Ⅱ(供粗选)搅拌槽加冷水电动调节蝶阀HV-621b阀位反馈信号,probable,2#粗选搅拌槽加冷水调节阀位反馈，与蒸汽阀门配合维持目标温度，对捕收剂性能有直接影响。,暂无采样记录,%MW192,,,,,,,,,,,,,,,,,,,,,0x0000f084,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,998714,Active
FX_HV_621c_AI,REAL,1#二次TD-Ⅱ(供精选)搅拌槽加冷水电动调节蝶阀HV-621c阀位反馈信号,probable,精选搅拌槽加冷水阀门反馈，参与调节精选段的温度和浓度状态，影响最终精矿清洗效果。,暂无采样记录,%MW194,,,,,,,,,,,,,,,,,,,,,0x0000f085,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,945298,Active
FX_HV_621d_AI,REAL,2#二次TD-Ⅱ(供精选)搅拌槽加冷水电动调节蝶阀HV-621d阀位反馈信号,probable,2#精选搅拌槽加冷水调节状态，影响该段矿浆流体动力学及物理化学环境。,暂无采样记录,%MW196,,,,,,,,,,,,,,,,,,,,,0x0000f086,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,956959,Active
FX_TV_621a_AO,REAL,1#二次TD-Ⅱ(供粗选)搅拌槽加蒸汽电动调节蝶阀TV-621a阀位给定信号,probable,1#粗选搅拌槽加蒸汽阀位给定信号，代表DCS系统的期望输出控制量，对矿浆升温轨迹有决定作用。,暂无采样记录,%MW198,,,,,,,,,,,,,,,,,,,,,0x0000f087,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,0,Dead
FX_TV_621b_AO,REAL,2#二次TD-Ⅱ(供粗选)搅拌槽加蒸汽电动调节蝶阀TV-621b阀位给定信号,probable,2#粗选搅拌槽加蒸汽阀位给定信号，控制指令，与加温控制密切相关。,暂无采样记录,%MW200,,,,,,,,,,,,,,,,,,,,,0x0000f088,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,0,Dead
FX_TV_621c_AO,REAL,1#二次TD-Ⅱ(供精选)搅拌槽加蒸汽电动调节蝶阀TV-621c阀位给定信号,probable,精选段加蒸汽阀门给定信号，控制精选回路的温度设定动作。,暂无采样记录,%MW202,,,,,,,,,,,,,,,,,,,,,0x0000f089,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,0,Dead
FX_TV_621d_AO,REAL,2#二次TD-Ⅱ(供精选)搅拌槽加蒸汽电动调节蝶阀TV-621d阀位给定信号,probable,2#精选搅拌槽加蒸汽阀位给定信号，决定热量输入。,暂无采样记录,%MW204,,,,,,,,,,,,,,,,,,,,,0x0000f08a,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,0,Dead
FX_HV_631_AO,REAL,热水桶加蒸汽电动调节蝶阀HV-631阀位给定信号,probable,热水桶加蒸汽阀位给定信号，用于控制制备工艺热水的温度。,暂无采样记录,%MW206,,,,,,,,,,,,,,,,,,,,,0x0000f08b,,,,,,FX2_IODev,C,热水桶阀门为全厂公用设施，属于药剂原液制备系统,0,Dead
FX_HV_621a_AO,REAL,1#二次TD-Ⅱ(供粗选)搅拌槽加冷水电动调节蝶阀HV-621a阀位给定信号,probable,1#粗选搅拌槽加冷水阀门给定信号，用于降温或调浆控制指令。,暂无采样记录,%MW208,,,,,,,,,,,,,,,,,,,,,0x0000f08c,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,0,Dead
FX_HV_621b_AO,REAL,2#二次TD-Ⅱ(供粗选)搅拌槽加冷水电动调节蝶阀HV-621b阀位给定信号,probable,2#粗选搅拌槽加冷水阀位给定信号，温度与浓度控制指令。,暂无采样记录,%MW210,,,,,,,,,,,,,,,,,,,,,0x0000f08d,,,,,,FX2_IODev,B,包含'2#'前缀，属于新2#专线药剂投加系统阀门,0,Dead
FX_HV_621c_AO,REAL,1#二次TD-Ⅱ(供精选)搅拌槽加冷水电动调节蝶阀HV-621c阀位给定信号,probable,精选搅拌槽加冷水给定信号，参与精选段的控制回路。,暂无采样记录,%MW212,,,,,,,,,,,,,,,,,,,,,0x0000f08e,,,,,,FX2_IODev,A,包含'1#'前缀，属于新1#专线药剂投加系统阀门,0,Dead
FX_5F11_ZT,INT,电动阀(输送二次TD-II精选)1#5F11状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW440,,,,,,,,,,,,,,,,,,,,,0x0000f106,,,,,,FX2_IODev,A,COMMENT中包含'1#'前缀，属于新1#专线设备,0,Dead
FX_5F12_ZT,INT,电动阀(输送二次TD-II精选)1#5F12状态,probable,该变量为输送二次TD-II捕收剂至精选作业的1#系统电动阀状态。精选作业是对粗选底流的‘清洗’，以进一步去除夹杂的极细粒级石英（背景87）。捕收剂在精选段的加入状态决定了这一深加工脱硅环节的正常运行，对最终精矿品位有重要影响。,暂无采样记录,%MW441,,,,,,,,,,,,,,,,,,,,,0x0000f107,,,,,,FX2_IODev,A,COMMENT中包含'1#'前缀，属于新1#专线设备,0,Dead
FX_6F01_ZT,INT,电动阀(输送二次TD-II精选)2#6F01状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW442,,,,,,,,,,,,,,,,,,,,,0x0000f108,,,,,,FX2_IODev,B,COMMENT中包含'2#'前缀，属于新2#专线设备,0,Dead
FX_6F02_ZT,INT,电动阀(输送二次TD-II精选)2#6F02状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW443,,,,,,,,,,,,,,,,,,,,,0x0000f109,,,,,,FX2_IODev,B,COMMENT中包含'2#'前缀，属于新2#专线设备,0,Dead
FX_6F03_ZT,INT,电动阀(输送二次TD-II精选)2#6F03状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW444,,,,,,,,,,,,,,,,,,,,,0x0000f10a,,,,,,FX2_IODev,B,COMMENT中包含'2#'前缀，属于新2#专线设备,0,Dead
FX_6F04_ZT,INT,电动阀(输送二次TD-II精选)2#6F04状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW445,,,,,,,,,,,,,,,,,,,,,0x0000f10b,,,,,,FX2_IODev,B,COMMENT中包含'2#'前缀，属于新2#专线设备,0,Dead
FX_6F05_ZT,INT,电动阀(输送二次TD-II精选)2#6F05状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW446,,,,,,,,,,,,,,,,,,,,,0x0000f10c,,,,,,FX2_IODev,B,COMMENT中包含'2#'前缀，属于新2#专线设备,0,Dead
FX_6F06_ZT,INT,电动阀(输送二次TD-II精选)2#6F06状态,probable,"该变量为输送二次TD-II捕收剂至精选作业的2#系统电动阀状态。精选段加入TD-II直接驱动连生体和残余石英的上浮分离（背景32, 87）。阀门开启与否决定了该加药通路的完整性，直接影响最终出厂精矿的品质。",暂无采样记录,%MW447,,,,,,,,,,,,,,,,,,,,,0x0000f10d,,,,,,FX2_IODev,B,COMMENT中包含'2#'前缀，属于新2#专线设备,6,LowChange
